timestamp,solar_rad_west,solar_rad_south,total_cloud_west,total_cloud_south,midlow_cloud_west,midlow_cloud_south,rainfall_west,rainfall_south,wind_spd_west,wind_spd_east,wind_spd_south,wd_sin_west,wd_cos_west,wd_sin_east,wd_cos_east,wd_sin_south,wd_cos_south,real_solar_utilization_jeju,real_wind_utilization_jeju,real_solar_gen_jeju,real_wind_gen_jeju,real_solar_capacity_jeju,real_wind_capacity_jeju,day_type
2020-01-01 00:00:00,0.0,0.0,0.9,0.8,0.9,0.8,0.0,0.0,8.7,2.2,2.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.5065003928489873,0.0,130.864,254.197,258.369,holiday
2020-01-01 01:00:00,0.0,0.0,0.9,0.9,0.9,0.2,0.0,0.0,7.8,2.4,0.8,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.5210377405958144,0.0,134.62,254.197,258.369,holiday
2020-01-01 02:00:00,0.0,0.0,0.9,0.9,0.9,0.8,0.0,0.0,7.0,1.7,0.7,0.0,1.0,-0.9397,0.342,-0.9397,0.342,0.0,0.3874071579794789,0.0,100.094,254.197,258.369,holiday
2020-01-01 03:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,6.7,2.2,0.9,0.342,0.9397,-0.6428,0.766,-0.342,0.9397,0.0,0.4200774860761159,0.0,108.535,254.197,258.369,holiday
2020-01-01 04:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,7.6,1.7,1.7,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.39720322484508586,0.0,102.625,254.197,258.369,holiday
2020-01-01 05:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,8.1,2.2,0.5,0.0,1.0,1.0,0.0,-0.342,0.9397,0.0,0.45415665192031546,0.0,117.34,254.197,258.369,holiday
2020-01-01 06:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,5.7,2.0,0.8,0.342,0.9397,0.9397,-0.342,0.342,0.9397,0.0,0.4039803536802015,0.0,104.376,254.197,258.369,holiday
2020-01-01 07:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,4.9,2.3,1.0,0.766,0.6428,-0.766,-0.6428,-1.0,0.0,0.0,0.38624293162105355,0.0,99.7932,254.197,258.369,holiday
2020-01-01 08:00:00,0.0,0.0,0.9,0.7,0.9,0.7,0.0,0.0,5.1,1.8,0.6,0.9397,0.342,0.9397,0.342,-0.9397,0.342,0.0,0.3470784033688252,0.0,89.6743,254.197,258.369,holiday
2020-01-01 09:00:00,0.4,0.0,0.9,0.6,0.9,0.6,0.0,0.0,5.8,1.8,0.6,0.766,0.6428,-1.0,0.0,-0.342,0.9397,0.018163707675542984,0.3244971339440877,4.61716,83.84,254.197,258.369,holiday
2020-01-01 10:00:00,1.06,0.0,0.9,0.7,0.2,0.7,0.0,0.0,5.8,3.1,1.2,0.342,0.9397,0.9397,-0.342,-1.0,0.0,0.12178231843806182,0.36704442096381523,30.9567,94.8329,254.197,258.369,holiday
2020-01-01 11:00:00,1.48,0.0,0.7,0.4,0.0,0.4,0.0,0.0,7.9,3.0,1.2,0.0,1.0,0.766,0.6428,-1.0,0.0,0.2630310349846772,0.405369839260902,66.8617,104.735,254.197,258.369,holiday
2020-01-01 12:00:00,1.91,0.65,0.7,0.5,0.2,0.5,0.0,0.0,7.2,3.2,2.5,0.0,1.0,0.766,0.6428,-0.766,-0.6428,0.40666097554259095,0.36008344654350943,103.372,93.0344,254.197,258.369,holiday
2020-01-01 13:00:00,1.63,0.72,0.8,0.2,0.4,0.2,0.0,0.0,6.2,4.1,2.7,0.0,1.0,-0.342,0.9397,-0.766,-0.6428,0.48855021892469225,0.23109003015067595,124.188,59.7065,254.197,258.369,holiday
2020-01-01 14:00:00,1.13,0.95,0.9,0.3,0.8,0.3,0.0,0.0,5.4,3.8,2.6,-0.342,0.9397,-0.9397,-0.342,-0.766,-0.6428,0.49153609208605925,0.3211329532567761,124.947,82.9708,254.197,258.369,holiday
2020-01-01 15:00:00,0.59,0.5,0.9,0.2,0.9,0.2,0.0,0.0,7.2,3.9,2.7,-0.342,0.9397,-1.0,0.0,-0.766,-0.6428,0.37438718788970754,0.32540165422322337,95.1681,84.0737,254.197,258.369,holiday
2020-01-01 16:00:00,0.34,0.2,1.0,0.1,0.9,0.1,0.0,0.0,7.2,4.3,1.2,0.0,1.0,-1.0,0.0,0.0,-1.0,0.24149812940357282,0.4058420321323378,61.3881,104.857,254.197,258.369,holiday
2020-01-01 17:00:00,0.16,0.13,0.7,0.1,0.7,0.1,0.0,0.0,8.0,3.9,1.3,-0.342,0.9397,0.0,-1.0,0.9397,0.342,0.11388922764627434,0.425546408431352,28.9503,109.948,254.197,258.369,holiday
2020-01-01 18:00:00,0.01,0.0,0.9,0.6,0.8,0.6,0.0,0.0,8.0,2.8,1.2,-0.342,0.9397,0.342,0.9397,0.0,1.0,0.03455992792991263,0.3160321091152576,8.78503,81.6529,254.197,258.369,holiday
2020-01-01 19:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,5.7,1.5,1.1,0.0,1.0,0.342,0.9397,0.0,1.0,0.01668123541977285,0.38780581261683866,4.24032,100.197,254.197,258.369,holiday
2020-01-01 20:00:00,0.0,0.0,0.9,0.9,0.8,0.9,0.0,0.0,4.6,1.5,0.4,0.342,0.9397,-0.6428,0.766,0.0,1.0,0.010427935813561922,0.3074904497056535,2.65075,79.446,254.197,258.369,holiday
2020-01-01 21:00:00,0.0,0.0,0.9,0.8,0.9,0.8,0.0,0.0,3.6,1.3,0.8,0.342,0.9397,0.9397,0.342,0.342,0.9397,0.007248984055673356,0.24731295163119413,1.84267,63.898,254.197,258.369,holiday
2020-01-01 22:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,5.2,1.4,0.7,0.0,1.0,0.766,0.6428,0.0,1.0,0.005211155127715905,0.22665025602916755,1.32466,58.5594,254.197,258.369,holiday
2020-01-01 23:00:00,0.0,0.0,0.9,0.8,0.9,0.8,0.0,0.0,6.2,1.5,0.8,-0.342,0.9397,1.0,0.0,0.342,0.9397,0.0,0.22030313234172827,0.0,56.9195,254.197,258.369,holiday
2020-01-02 00:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,7.8,1.8,0.6,-0.342,0.9397,0.9397,-0.342,-0.342,0.9397,0.0,0.24501584942466004,0.0,63.3045,254.197,258.369,weekday
2020-01-02 01:00:00,0.0,0.0,0.8,0.2,0.6,0.2,0.0,0.0,5.3,1.5,1.1,0.0,1.0,0.766,0.6428,0.342,0.9397,0.0,0.17526754370686884,0.0,45.2837,254.197,258.369,weekday
2020-01-02 02:00:00,0.0,0.0,0.4,0.6,0.4,0.0,0.0,0.0,3.3,1.7,1.3,0.766,0.6428,0.0,-1.0,0.0,1.0,0.0,0.15566263754552598,0.0,40.2184,254.197,258.369,weekday
2020-01-02 03:00:00,0.0,0.0,0.7,0.4,0.7,0.4,0.0,0.0,4.2,2.1,1.3,0.9397,0.342,0.0,-1.0,0.0,1.0,0.0,0.11098467695427856,0.0,28.675,254.197,258.369,weekday
2020-01-02 04:00:00,0.0,0.0,0.9,0.7,0.9,0.7,0.0,0.0,4.1,2.4,0.8,0.9397,0.342,0.0,-1.0,-0.6428,0.766,0.0,0.13008255634383378,0.0,33.6093,254.197,258.369,weekday
2020-01-02 05:00:00,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,3.8,2.6,0.7,0.9397,0.342,-0.342,0.9397,-0.6428,0.766,0.0,0.2740340365910771,0.0,70.8019,254.197,258.369,weekday
2020-01-02 06:00:00,0.0,0.0,0.8,0.8,0.8,0.8,0.0,0.0,4.4,2.6,1.0,0.342,0.9397,0.0,1.0,0.0,1.0,0.0,0.2698404220320549,0.0,69.7184,254.197,258.369,weekday
2020-01-02 07:00:00,0.0,0.0,0.8,0.7,0.6,0.7,0.0,0.0,6.0,2.6,1.3,-0.342,0.9397,0.9397,0.342,0.0,1.0,0.0,0.1651808072949928,0.0,42.6776,254.197,258.369,weekday
2020-01-02 08:00:00,0.01,0.0,0.9,0.8,0.6,0.8,0.0,0.0,5.9,2.6,1.8,-0.342,0.9397,0.0,-1.0,0.342,0.9397,0.0,0.13631395407343758,0.0,35.2193,254.197,258.369,weekday
2020-01-02 09:00:00,0.24,0.0,0.9,0.9,0.5,0.9,0.0,0.0,6.0,1.3,0.9,0.0,1.0,0.9397,0.342,0.0,1.0,0.024210513892768206,0.12827506395891147,6.15424,33.1423,254.197,258.369,weekday
2020-01-02 10:00:00,0.48,0.0,0.9,0.8,0.8,0.8,0.0,0.0,3.2,1.8,0.3,0.766,0.6428,0.6428,-0.766,0.0,1.0,0.09520135957544738,0.11633516404831848,24.1999,30.0574,254.197,258.369,weekday
2020-01-02 11:00:00,0.31,0.0,0.9,0.8,0.9,0.8,0.0,0.0,3.2,2.3,0.4,0.766,0.6428,0.9397,-0.342,0.0,1.0,0.2095008989091138,0.14041700049154504,53.2545,36.2794,254.197,258.369,weekday
2020-01-02 12:00:00,0.28,0.31,1.0,0.9,0.9,0.9,0.0,0.0,4.0,2.0,0.2,0.0,1.0,-0.9397,0.342,0.0,1.0,0.14249774780976956,0.1031060227813708,36.2225,26.6394,254.197,258.369,weekday
2020-01-02 13:00:00,0.37,0.32,1.0,1.0,0.9,0.7,0.0,0.0,3.2,2.2,1.1,0.342,0.9397,0.6428,-0.766,-0.9397,-0.342,0.11441716464002329,0.14206812736822141,29.0845,36.706,254.197,258.369,weekday
2020-01-02 14:00:00,0.58,0.29,0.9,0.8,0.7,0.8,0.0,0.0,5.7,2.5,1.0,-0.342,0.9397,-0.9397,0.342,-0.342,-0.9397,0.1213657124198948,0.13688832638590542,30.8508,35.3677,254.197,258.369,weekday
2020-01-02 15:00:00,0.5,0.27,1.0,0.6,0.4,0.5,0.0,0.0,5.9,2.3,1.9,-0.342,0.9397,0.342,-0.9397,-0.766,-0.6428,0.13552835005920605,0.13878948325844043,34.4509,35.8589,254.197,258.369,weekday
2020-01-02 16:00:00,0.4,0.22,0.9,0.5,0.4,0.5,0.0,0.0,6.4,2.4,1.6,-0.342,0.9397,-0.342,-0.9397,-0.342,-0.9397,0.10630849301919378,0.22343973154674127,27.0233,57.7299,254.197,258.369,weekday
2020-01-02 17:00:00,0.12,0.12,0.6,0.8,0.6,0.8,0.0,0.0,7.3,2.7,0.9,-0.342,0.9397,-0.342,-0.9397,0.766,0.6428,0.06191221768942985,0.28635207784215594,15.7379,73.9845,254.197,258.369,weekday
2020-01-02 18:00:00,0.02,0.0,0.4,0.8,0.5,0.8,0.0,0.0,6.5,2.2,0.8,0.0,1.0,-0.342,0.9397,0.766,0.6428,0.016523444415158323,0.3623426185029937,4.20021,93.6181,254.197,258.369,weekday
2020-01-02 19:00:00,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,5.5,1.5,1.1,0.0,1.0,-0.9397,-0.342,0.0,1.0,0.0,0.3074300709450437,0.0,79.4304,254.197,258.369,weekday
2020-01-02 20:00:00,0.0,0.0,0.3,0.8,0.3,0.1,0.0,0.0,5.4,2.1,0.9,0.0,1.0,-0.342,0.9397,0.0,1.0,0.0,0.3516253884947497,0.0,90.8491,254.197,258.369,weekday
2020-01-02 21:00:00,0.0,0.0,0.5,0.2,0.5,0.2,0.0,0.0,6.6,2.9,1.2,-0.342,0.9397,0.0,-1.0,0.0,1.0,0.0,0.3547658581331351,0.0,91.6605,254.197,258.369,weekday
2020-01-02 22:00:00,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,7.9,0.9,1.4,0.0,1.0,-0.342,0.9397,0.0,1.0,0.0,0.4257631527002078,0.0,110.004,254.197,258.369,weekday
2020-01-02 23:00:00,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,6.5,1.7,1.6,0.0,1.0,0.0,1.0,0.342,0.9397,0.0,0.2987796523576745,0.0,77.1954,254.197,258.369,weekday
2020-01-03 00:00:00,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,5.6,2.3,1.1,0.342,0.9397,0.9397,0.342,0.0,1.0,0.0,0.21521119019696633,0.0,55.6039,254.197,258.369,weekday
2020-01-03 01:00:00,0.0,0.0,0.7,0.9,0.3,0.6,0.0,0.0,3.8,2.6,0.9,0.342,0.9397,0.6428,-0.766,0.0,1.0,0.0,0.24919127294683185,0.0,64.3833,254.197,258.369,weekday
2020-01-03 02:00:00,0.0,0.0,0.7,1.0,0.6,0.6,0.0,0.0,5.0,1.7,1.2,0.766,0.6428,0.342,0.9397,0.0,1.0,0.0,0.24421466971656813,0.0,63.0975,254.197,258.369,weekday
2020-01-03 03:00:00,0.0,0.0,0.9,0.3,0.9,0.3,0.0,0.0,5.0,2.1,0.7,0.766,0.6428,-1.0,0.0,-0.9397,0.342,0.0,0.3368260124086094,0.0,87.0254,254.197,258.369,weekday
2020-01-03 04:00:00,0.0,0.0,0.9,0.3,0.8,0.3,0.0,0.0,8.4,1.9,1.5,-0.342,0.9397,0.766,0.6428,0.0,1.0,0.0,0.443718093114886,0.0,114.643,254.197,258.369,weekday
2020-01-03 05:00:00,0.0,0.0,0.8,0.4,0.8,0.4,0.0,0.0,8.0,2.1,1.7,0.0,1.0,0.0,1.0,0.342,0.9397,0.0,0.3903370760424044,0.0,100.851,254.197,258.369,weekday
2020-01-03 06:00:00,0.0,0.0,0.8,0.2,0.8,0.2,0.0,0.0,9.0,1.4,1.6,0.0,1.0,0.342,0.9397,0.0,1.0,0.0,0.3703772511408102,0.0,95.694,254.197,258.369,weekday
2020-01-03 07:00:00,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,6.8,0.9,1.4,0.0,1.0,0.766,0.6428,0.0,1.0,0.0,0.26221024968165685,0.0,67.747,254.197,258.369,weekday
2020-01-03 08:00:00,0.01,0.0,0.8,0.3,0.8,0.3,0.0,0.0,6.3,0.6,1.7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2054898226954472,0.0,53.0922,254.197,258.369,weekday
2020-01-03 09:00:00,0.3,0.0,0.5,0.6,0.3,0.6,0.0,0.0,6.9,1.5,1.7,-0.342,0.9397,0.0,1.0,0.342,0.9397,0.021872406047278293,0.1746985900011224,5.5599,45.1367,254.197,258.369,weekday
2020-01-03 10:00:00,0.39,0.0,0.9,0.8,0.9,0.8,0.0,0.0,6.5,1.6,1.3,-0.342,0.9397,0.9397,0.342,0.342,0.9397,0.11092420445559939,0.16902956624053192,28.1966,43.672,254.197,258.369,weekday
2020-01-03 11:00:00,0.51,0.0,0.8,0.8,0.8,0.8,0.0,0.0,5.2,2.3,1.1,0.0,1.0,0.9397,0.342,0.342,0.9397,0.15215403800988997,0.16454760439526414,38.6771,42.514,254.197,258.369,weekday
2020-01-03 12:00:00,0.74,1.08,0.8,0.9,0.1,0.9,0.0,0.0,7.1,3.6,0.7,0.0,1.0,0.766,0.6428,0.766,0.6428,0.287272076381704,0.2430713436983539,73.0237,62.8021,254.197,258.369,weekday
2020-01-03 13:00:00,1.01,0.82,0.8,1.0,0.1,0.4,0.0,0.0,8.4,3.0,1.4,-0.342,0.9397,0.342,0.9397,0.342,-0.9397,0.2727695448805454,0.42754355205152317,69.3372,110.464,254.197,258.369,weekday
2020-01-03 14:00:00,0.86,0.9,0.9,0.8,0.8,0.4,0.0,0.0,6.7,3.5,1.3,0.0,1.0,0.9397,0.342,0.766,0.6428,0.2706566167185293,0.3738474817025262,68.8001,96.5906,254.197,258.369,weekday
2020-01-03 15:00:00,0.79,0.59,0.9,0.4,0.5,0.4,0.0,0.0,7.8,4.0,1.7,-0.342,0.9397,-1.0,0.0,0.0,1.0,0.2759737526406685,0.3642267454686901,70.1517,94.1049,254.197,258.369,weekday
2020-01-03 16:00:00,0.33,0.29,0.8,0.6,0.4,0.6,0.0,0.0,7.9,4.5,1.0,0.0,1.0,0.0,1.0,0.342,0.9397,0.24595608917493123,0.5591808614810599,62.5213,144.475,254.197,258.369,weekday
2020-01-03 17:00:00,0.13,0.17,0.7,0.4,0.3,0.4,0.0,0.0,8.9,4.2,1.3,0.0,1.0,-1.0,0.0,0.9397,0.342,0.10942379335712066,0.6175586080373419,27.8152,159.558,254.197,258.369,weekday
2020-01-03 18:00:00,0.01,0.0,0.7,0.3,0.2,0.3,0.0,0.0,7.5,2.2,0.7,0.0,1.0,-0.9397,0.342,0.342,0.9397,0.03138384796044013,0.47678707584888275,7.97768,123.187,254.197,258.369,weekday
2020-01-03 19:00:00,0.0,0.0,0.6,0.2,0.1,0.2,0.0,0.0,7.9,2.8,1.5,0.0,1.0,-0.342,0.9397,0.0,1.0,0.008784368029520411,0.6906362605420928,2.23296,178.439,254.197,258.369,weekday
2020-01-03 20:00:00,0.0,0.0,0.5,0.7,0.5,0.7,0.0,0.0,8.9,2.9,1.8,0.0,1.0,0.6428,-0.766,0.342,0.9397,0.0,0.5415162035693136,0.0,139.911,254.197,258.369,weekday
2020-01-03 21:00:00,0.0,0.0,0.2,0.2,0.8,0.2,0.0,0.0,8.1,2.8,1.6,0.0,1.0,0.9397,0.342,0.0,1.0,0.004110827429119935,0.43675518347789394,1.04496,112.844,254.197,258.369,weekday
2020-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.4,1.8,0.0,1.0,0.6428,-0.766,0.342,0.9397,0.0,0.3257306410598794,0.0,84.1587,254.197,258.369,weekday
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.3,1.8,0.0,1.0,0.9397,0.342,0.342,0.9397,0.0,0.3801264857626108,0.0,98.2129,254.197,258.369,weekday
2020-01-04 00:00:00,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,4.3,2.1,1.6,0.342,0.9397,-0.342,-0.9397,0.0,1.0,0.0,0.3963130251694282,0.0,102.395,254.197,258.369,weekend
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.9,1.5,0.342,0.9397,-0.9397,0.342,0.0,1.0,0.0,0.3705161996988802,0.0,95.7299,254.197,258.369,weekend
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.2,1.7,0.766,0.6428,-0.9397,0.342,0.0,1.0,0.0,0.32346334119031306,0.0,83.5729,254.197,258.369,weekend
2020-01-04 03:00:00,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,5.7,1.3,1.8,0.342,0.9397,-1.0,0.0,0.0,1.0,0.0,0.2792854405907829,0.0,72.1587,254.197,258.369,weekend
2020-01-04 04:00:00,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,6.2,3.0,1.9,-0.342,0.9397,0.0,1.0,0.0,1.0,0.0,0.2785899237137582,0.0,71.979,254.197,258.369,weekend
2020-01-04 05:00:00,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,7.5,1.7,2.3,-0.342,0.9397,-0.9397,-0.342,0.342,0.9397,0.0,0.373409735688105,0.0,96.4775,254.197,258.369,weekend
2020-01-04 06:00:00,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,6.5,1.4,2.0,0.0,1.0,-0.9397,0.342,0.0,1.0,0.0,0.32437018372947213,0.0,83.8072,254.197,258.369,weekend
2020-01-04 07:00:00,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,6.6,1.7,1.7,0.0,1.0,-0.766,-0.6428,0.0,1.0,0.0,0.3194415738730265,0.0,82.5338,254.197,258.369,weekend
2020-01-04 08:00:00,0.01,0.0,0.4,0.1,0.0,0.1,0.0,0.0,7.3,2.2,1.5,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.36598082587307296,0.0,94.5581,254.197,258.369,weekend
2020-01-04 09:00:00,0.32,0.0,0.2,0.2,0.0,0.2,0.0,0.0,6.1,1.9,1.2,0.342,0.9397,0.0,-1.0,0.0,1.0,0.029973249094206462,0.26246105376419,7.61911,67.8118,254.197,258.369,weekend
2020-01-04 10:00:00,0.88,0.0,0.1,0.3,0.0,0.3,0.0,0.0,5.3,2.3,0.8,0.342,0.9397,0.766,0.6428,0.0,-1.0,0.1868196713572544,0.2305501046952227,47.489,59.567,254.197,258.369,weekend
2020-01-04 11:00:00,1.24,0.0,0.4,0.4,0.4,0.4,0.0,0.0,7.0,2.8,1.1,0.0,1.0,-1.0,0.0,0.0,-1.0,0.38029638430036544,0.28630176220831444,96.6702,73.9715,254.197,258.369,weekend
2020-01-04 12:00:00,1.7,1.44,0.4,0.6,0.3,0.6,0.0,0.0,7.6,2.6,1.7,0.0,1.0,0.0,1.0,0.0,-1.0,0.47488758718631613,0.2880380386191842,120.715,74.4201,254.197,258.369,weekend
2020-01-04 13:00:00,1.94,2.03,0.1,0.2,0.0,0.2,0.0,0.0,7.6,2.5,1.6,0.0,1.0,-0.342,0.9397,0.342,-0.9397,0.5602859199754521,0.155865448254241,142.423,40.2708,254.197,258.369,weekend
2020-01-04 14:00:00,1.87,1.84,0.2,0.1,0.0,0.1,0.0,0.0,8.3,3.4,1.7,-0.342,0.9397,-0.342,0.9397,0.0,-1.0,0.6132094399225797,0.18492311384105675,155.876,47.7784,254.197,258.369,weekend
2020-01-04 15:00:00,1.61,1.38,0.2,0.0,0.2,0.0,0.0,0.0,8.0,4.4,2.0,-0.342,0.9397,-0.6428,0.766,0.0,-1.0,0.5614031636880057,0.36522144684540325,142.707,94.3619,254.197,258.369,weekend
2020-01-04 16:00:00,1.16,1.05,0.0,0.1,0.0,0.1,0.0,0.0,8.5,5.1,2.5,0.0,1.0,-0.342,0.9397,0.0,-1.0,0.4177075260526285,0.4466170477108321,106.18,115.392,254.197,258.369,weekend
2020-01-04 17:00:00,0.53,0.46,0.2,0.2,0.0,0.2,0.0,0.0,8.7,4.2,1.5,0.0,1.0,0.342,0.9397,0.0,-1.0,0.21060004642068947,0.46325991121225835,53.5339,119.692,254.197,258.369,weekend
2020-01-04 18:00:00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.4,1.0,0.0,1.0,-0.6428,0.766,0.766,0.6428,0.04364567638485112,0.4729089016097132,11.0946,122.185,254.197,258.369,weekend
2020-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,4.3,1.2,0.0,1.0,0.342,-0.9397,0.0,1.0,0.015449513566249799,0.565450963544388,3.92722,146.095,254.197,258.369,weekend
2020-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7,2.0,0.0,1.0,-0.6428,0.766,0.342,0.9397,0.010294259963728918,0.44917540417000484,2.61677,116.053,254.197,258.369,weekend
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.7,1.8,0.0,1.0,-0.766,-0.6428,0.342,0.9397,0.006486307863586116,0.37617825667940036,1.6488,97.1928,254.197,258.369,weekend
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.9,1.5,0.0,1.0,0.9397,-0.342,0.0,1.0,0.00411157488089946,0.4726495825737607,1.04515,122.118,254.197,258.369,weekend
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.4,0.7,0.342,0.9397,0.0,-1.0,-0.342,0.9397,0.0,0.41085424334962783,0.0,106.152,254.197,258.369,weekend
2020-01-05 00:00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.9,1.6,2.2,0.766,0.6428,-0.766,-0.6428,0.342,0.9397,0.0,0.4488696399335833,0.0,115.974,254.197,258.369,weekend
2020-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.7,1.4,0.342,0.9397,-0.9397,-0.342,0.0,1.0,0.0,0.4199226687412189,0.0,108.495,254.197,258.369,weekend
2020-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,2.0,0.766,0.6428,-1.0,0.0,0.0,1.0,0.0,0.3511009447727862,0.0,90.7136,254.197,258.369,weekend
2020-01-05 03:00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.8,1.6,1.7,0.766,0.6428,-1.0,0.0,0.0,1.0,0.0,0.3254926094074753,0.0,84.0972,254.197,258.369,weekend
2020-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.6,1.9,0.766,0.6428,0.0,1.0,0.342,0.9397,0.0,0.31789881913077805,0.0,82.1352,254.197,258.369,weekend
2020-01-05 05:00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,7.2,1.8,1.4,0.342,0.9397,-0.9397,-0.342,0.0,1.0,0.0,0.2868587175706063,0.0,74.1154,254.197,258.369,weekend
2020-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.0,1.0,0.766,0.6428,-0.9397,-0.342,0.0,1.0,0.0,0.3259245497718379,0.0,84.2088,254.197,258.369,weekend
2020-01-05 07:00:00,0.0,0.0,0.5,0.1,0.0,0.1,0.0,0.0,5.5,1.2,1.9,0.766,0.6428,-1.0,0.0,0.0,1.0,0.0,0.3887037531592412,0.0,100.429,254.197,258.369,weekend
2020-01-05 08:00:00,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.0,1.7,1.0,0.766,0.6428,0.9397,-0.342,0.0,1.0,0.0,0.2340989050543989,0.0,60.4839,254.197,258.369,weekend
2020-01-05 09:00:00,0.34,0.0,0.5,0.4,0.0,0.0,0.0,0.0,6.7,1.5,0.4,0.766,0.6428,0.0,-1.0,0.0,1.0,0.028848609542992246,0.10894960308705764,7.33323,28.1492,254.197,258.369,weekend
2020-01-05 10:00:00,0.93,0.0,0.3,0.2,0.0,0.0,0.0,0.0,5.9,2.0,0.5,0.766,0.6428,-0.9397,-0.342,0.0,-1.0,0.19771161736763218,0.08337184414538895,50.2577,21.5407,254.197,258.369,weekend
2020-01-05 11:00:00,1.43,0.0,0.8,0.4,0.8,0.0,0.0,0.0,3.3,1.8,0.8,0.766,0.6428,-0.766,-0.6428,0.6428,-0.766,0.41239668446126426,0.06647198386803368,104.83,17.1743,254.197,258.369,weekend
2020-01-05 12:00:00,1.73,1.81,0.7,0.6,0.7,0.0,0.0,0.0,0.2,2.2,1.4,0.0,1.0,-1.0,0.0,1.0,0.0,0.5177795174608669,0.04074869663156183,131.618,10.5282,254.197,258.369,weekend
2020-01-05 13:00:00,1.74,1.94,0.6,0.7,0.4,0.0,0.0,0.0,0.5,2.1,1.5,0.342,-0.9397,-1.0,0.0,1.0,0.0,0.5389953461291832,0.04559641443052378,137.011,11.7807,254.197,258.369,weekend
2020-01-05 14:00:00,1.38,1.43,0.8,0.7,0.0,0.4,0.0,0.0,0.0,1.8,1.1,0.0,1.0,-0.9397,0.342,-0.342,-0.9397,0.5278229090036467,0.01724858632421072,134.171,4.4565,254.197,258.369,weekend
2020-01-05 15:00:00,0.93,0.85,1.0,0.9,0.9,0.7,0.0,0.0,0.0,1.9,0.8,0.0,1.0,-0.9397,0.342,0.342,-0.9397,0.3635774615750776,0.033407452132415257,92.4203,8.63145,254.197,258.369,weekend
2020-01-05 16:00:00,0.65,0.66,0.8,0.9,0.8,0.7,0.0,0.0,0.1,1.1,1.4,0.0,1.0,-0.9397,0.342,0.766,0.6428,0.15568122361790265,0.01204444031598218,39.5737,3.11191,254.197,258.369,weekend
2020-01-05 17:00:00,0.16,0.24,1.0,1.0,1.0,1.0,0.0,0.0,1.6,1.1,1.1,0.766,0.6428,-0.9397,-0.342,0.766,0.6428,0.07985027360669086,0.019056581865471475,20.2977,4.92363,254.197,258.369,weekend
